3s 2s3s4s2s3s4s2s3s4s	3	6.17829e-06
3s 2s3s4s2s3s4s3s3s	15	3.08915e-05
3s 2s3s4s3s3s	177	0.000364519
3s 2s3s4s3s3s3s	94	0.000193587
3s 3s3s	1508	0.00310562
3s 3s3s3s	4705	0.00968962
3s 3s4s5s	16772	0.0345408
3s 3s4s5s1s2s3s	5989	0.0123339
3s 3s4s5s1s2s3s1s2s3s	120	0.000247132
3s 3s4s5s1s2s3s3s3s	32	6.59018e-05
3s 3s4s5s2s3s4s	2615	0.00538541
3s 3s4s5s2s3s4s1s2s3s	92	0.000189468
3s 3s4s5s2s3s4s2s3s4s	19	3.91292e-05
3s 3s4s5s2s3s4s3s3s	5	1.02972e-05
3s 3s4s5s3s3s	540	0.00111209
3s 3s4s5s3s3s3s	696	0.00143336
3s 3s4s5s3s4s5s	1645	0.00338776
3s 3s4s5s3s4s5s1s2s3s	93	0.000191527
3s 3s4s5s3s4s5s2s3s4s	19	3.91292e-05
3s 3s4s5s3s4s5s3s3s	21	4.32481e-05
3s 3s4s5s3s4s5s3s4s5s	7	1.4416e-05
3s 3s4s5s3s4s5s3s4s5s1s2s3s	1	2.05943e-06
3s 七対子	695	0.0014313
4p 2p3p4p	13266	0.0273204
4p 2p3p4p2p3p4p	1281	0.00263813
4p 2p3p4p2p3p4p2p3p4p	6	1.23566e-05
4p 2p3p4p2p3p4p4p4p	24	4.94263e-05
4p 2p3p4p4p4p	594	0.0012233
4p 2p3p4p4p4p4p	578	0.00119035
4p 3p4p5p	2882	0.00593528
4p 3p4p5p2p3p4p	2008	0.00413534
4p 3p4p5p2p3p4p2p3p4p	11	2.26537e-05
4p 3p4p5p2p3p4p4p4p	13	2.67726e-05
4p 3p4p5p3p4p5p	345	0.000710504
4p 3p4p5p3p4p5p2p3p4p	8	1.64754e-05
4p 3p4p5p3p4p5p3p4p5p	13	2.67726e-05
4p 3p4p5p3p4p5p4p4p	9	1.85349e-05
4p 3p4p5p4p4p	210	0.000432481
4p 3p4p5p4p4p4p	117	0.000240953
4p 4p4p	2207	0.00454516
4p 4p4p4p	4997	0.010291
4p 4p5p6p	17171	0.0353625
4p 4p5p6p2p3p4p	5787	0.0119179
4p 4p5p6p2p3p4p2p3p4p	157	0.000323331
4p 4p5p6p2p3p4p4p4p	73	0.000150338
4p 4p5p6p3p4p5p	2192	0.00451427
4p 4p5p6p3p4p5p2p3p4p	108	0.000222419
4p 4p5p6p3p4p5p3p4p5p	19	3.91292e-05
4p 4p5p6p3p4p5p4p4p	14	2.8832e-05
4p 4p5p6p4p4p	690	0.00142101
4p 4p5p6p4p4p4p	723	0.00148897
4p 4p5p6p4p5p6p	1669	0.00343719
4p 4p5p6p4p5p6p2p3p4p	155	0.000319212
